date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:52	43011/43011	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:12:01%20GMT	https://www.templatemonster.com/demo/53682.html	C:/Users/Admin/Desktop/demo-event-2/www.templatemonster.com/demo/53682.html	(from )
17:40:53	216/216	---MCZ	200	added ('OK')	text/plain	etag:W/%2259e88d13-1ac%22	https://www.templatemonster.com/robots.txt		(from )
17:40:53	550/550	---M--	200	added ('OK')	image/png	etag:%2259cea577-226%22	https://s.tmimgcdn.com/img/logo-touch/favicon-16x16.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/favicon-16x16e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:54	1483/1483	---M--	200	added ('OK')	image/png	etag:%2259cea577-5cb%22	https://s.tmimgcdn.com/img/logo-touch/favicon-32x32.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/favicon-32x32e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:54	7226/7226	---M--	200	added ('OK')	image/png	etag:%2259cea577-1c3a%22	https://s.tmimgcdn.com/img/logo-touch/favicon-96x96.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/favicon-96x96e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:54	1747/1747	---M--	200	added ('OK')	image/png	etag:%2259cea577-6d3%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-36.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/android-chrome-36e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:55	2793/2793	---M--	200	added ('OK')	image/png	etag:%2259cea577-ae9%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-48.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/android-chrome-48e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:55	4724/4724	---M--	200	added ('OK')	image/png	etag:%2259cea577-1274%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-72.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/android-chrome-72e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:55	7226/7226	---M--	200	added ('OK')	image/png	etag:%2259cea577-1c3a%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-96.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/android-chrome-96e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:55	12220/12220	---M--	200	added ('OK')	image/png	etag:%2259cea577-2fbc%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-144.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/android-chrome-144e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:55	19386/19386	---M--	200	added ('OK')	image/png	etag:%2259cea577-4bba%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-192.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/android-chrome-192e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:56	18379/18379	---M--	200	added ('OK')	image/png	etag:%2259cea577-47cb%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-precomposed.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-precomposede249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:56	17305/17305	---M--	200	added ('OK')	image/png	etag:%2259cea577-4399%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-180.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-180e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:56	13193/13193	---M--	200	added ('OK')	image/png	etag:%2259cea577-3389%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-152.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-152e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:56	12220/12220	---M--	200	added ('OK')	image/png	etag:%2259cea577-2fbc%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-144.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-144e249.png	(from https://www.templatemonster.com/demo/53682.html)
